Time,Roll_X(deg),Pitch_Y(deg),Yaw_Z(deg),Altitude(m)
15:09:55.227,-4.44,-0.72,-83.85,-1.91
15:09:55.295,-4.44,-0.72,-83.85,-1.91
15:09:55.304,-4.44,-0.72,-83.85,-1.91
15:09:55.441,-4.44,-0.72,-83.85,-1.91
15:09:55.454,-4.44,-0.72,-83.85,-1.91
15:09:55.552,-4.44,-0.72,-83.85,-1.91
15:09:55.567,-4.44,-0.72,-83.85,-1.91
15:09:55.648,-4.44,-0.72,-83.85,-1.91
15:09:55.654,-4.44,-0.72,-83.85,-1.91
15:09:55.781,-4.39,-0.68,-87.52,-1.91
15:09:55.795,-4.39,-0.68,-87.52,-1.92
15:09:55.905,-4.39,-0.68,-87.52,-1.92
15:09:55.926,-4.39,-0.68,-87.52,-1.92
15:09:55.989,-4.49,-0.62,-87.78,-1.92
15:09:55.997,-4.49,-0.62,-87.78,-1.92
15:09:56.108,-4.49,-0.62,-87.78,-1.92
15:09:56.119,-4.49,-0.62,-87.78,-1.92
15:09:56.219,-4.49,-0.67,-88.15,-1.92
15:09:56.222,-4.49,-0.67,-88.15,-1.92
15:09:56.328,-4.49,-0.67,-88.15,-1.92
15:09:56.332,-4.49,-0.67,-88.15,-1.92
15:09:56.454,-4.41,-0.65,-88.57,-1.92
15:09:56.466,-4.41,-0.65,-88.57,-1.92
15:09:56.565,-4.43,-0.66,-88.74,-1.92
15:09:56.584,-4.43,-0.66,-88.74,-1.92
15:09:56.681,-4.53,-0.64,-88.83,-1.92
15:09:56.684,-4.53,-0.64,-88.83,-1.91
15:09:56.792,-4.53,-0.64,-88.83,-1.91
15:09:56.799,-4.53,-0.64,-88.83,-1.91
15:09:56.937,-4.65,-0.67,-89.08,-1.91
15:09:56.955,-4.65,-0.67,-89.08,-1.91
15:09:57.047,-4.65,-0.67,-89.08,-1.91
15:09:57.066,-4.65,-0.67,-89.08,-1.91
15:09:57.131,-4.65,-0.67,-89.08,-1.91
15:09:57.139,-4.65,-0.67,-89.08,-1.91
15:09:57.266,-4.37,-0.68,-89.88,-1.91
15:09:57.279,-4.37,-0.68,-89.88,-1.91
15:09:57.377,-4.37,-0.68,-89.88,-1.91
15:09:57.394,-4.37,-0.68,-89.88,-1.91
15:09:57.480,-4.46,-0.65,-90.17,-1.91
15:09:57.483,-4.46,-0.65,-90.17,-1.92
15:09:57.592,-4.46,-0.65,-90.17,-1.92
15:09:57.601,-4.46,-0.65,-90.17,-1.92
15:09:57.704,-4.51,-0.65,-90.48,-1.92
15:09:57.743,-4.51,-0.65,-90.48,-1.92
15:09:57.843,-4.52,-0.64,-90.65,-1.92
15:09:57.861,-4.52,-0.64,-90.65,-1.92
15:09:57.933,-4.55,-0.62,-90.8,-1.92
15:09:57.936,-4.55,-0.62,-90.8,-1.92
15:09:58.062,-4.44,-0.65,-91.08,-1.92
15:09:58.079,-4.44,-0.65,-91.08,-1.92
15:09:58.186,-4.44,-0.65,-91.08,-1.92
15:09:58.198,-4.44,-0.65,-91.08,-1.92
15:09:58.277,-4.55,-0.64,-91.35,-1.92
15:09:58.280,-4.55,-0.64,-91.35,-1.93
15:09:58.399,-4.48,-0.63,-91.59,-1.93
15:09:58.412,-4.48,-0.63,-91.59,-1.93
15:09:58.553,-4.43,-0.66,-91.82,-1.93
15:09:58.580,-4.43,-0.66,-91.82,-1.93
15:09:58.635,-4.46,-0.63,-91.97,-1.93
15:09:58.652,-4.46,-0.63,-91.97,-1.94
15:09:58.765,-4.4,-0.64,-92.2,-1.94
15:09:58.784,-4.4,-0.64,-92.2,-1.95
15:09:58.855,-4.5,-0.62,-92.29,-1.95
15:09:58.862,-4.5,-0.62,-92.29,-1.96
15:09:58.972,-4.55,-0.64,-92.43,-1.96
15:09:59.022,-4.55,-0.64,-92.43,-1.96
15:09:59.080,-4.52,-0.68,-92.64,-1.96
15:09:59.083,-4.52,-0.68,-92.64,-1.97
15:09:59.235,-4.53,-0.66,-92.81,-1.97
15:09:59.256,-4.53,-0.66,-92.81,-1.97
15:09:59.313,-4.52,-0.67,-93.0,-1.97
15:09:59.317,-4.52,-0.67,-93.0,-1.98
15:09:59.432,-4.46,-0.64,-93.24,-1.98
15:09:59.443,-4.46,-0.64,-93.24,-1.98
15:09:59.545,-4.45,-0.68,-93.43,-1.98
15:09:59.557,-4.45,-0.68,-93.43,-1.98
15:09:59.655,-4.47,-0.65,-93.58,-1.98
15:09:59.659,-4.47,-0.65,-93.58,-1.99
15:09:59.771,-4.47,-0.65,-93.58,-1.99
15:09:59.782,-4.47,-0.65,-93.58,-1.99
15:09:59.885,-4.51,-0.64,-93.91,-1.99
15:09:59.926,-4.51,-0.64,-93.91,-2.01
15:10:00.005,-4.55,-0.61,-94.05,-2.01
15:10:00.009,-4.55,-0.61,-94.05,-2.02
15:10:00.118,-4.43,-0.63,-94.34,-2.02
15:10:00.129,-4.43,-0.63,-94.34,-2.03
15:10:00.252,-4.43,-0.63,-94.34,-2.03
15:10:00.264,-4.43,-0.63,-94.34,-2.03
15:10:00.350,-4.43,-0.63,-94.34,-2.03
15:10:00.362,-4.43,-0.63,-94.34,-2.03
15:10:00.464,-4.4,-0.65,-94.92,-2.03
15:10:00.482,-4.4,-0.65,-94.92,-2.05
15:10:00.578,-4.4,-0.65,-94.92,-2.05
15:10:00.586,-4.4,-0.65,-94.92,-2.05
15:10:00.710,-4.59,-0.63,-95.11,-2.05
15:10:00.727,-4.59,-0.63,-95.11,-2.07
15:10:00.800,-4.37,-0.65,-95.49,-2.07
15:10:00.803,-4.37,-0.65,-95.49,-2.08
15:10:00.925,-4.59,-0.67,-95.48,-2.08
15:10:00.939,-4.59,-0.67,-95.48,-2.08
15:10:01.045,-4.59,-0.67,-95.48,-2.08
15:10:01.066,-4.59,-0.67,-95.48,-2.08
15:10:01.144,-4.55,-0.64,-95.87,-2.08
15:10:01.148,-4.55,-0.64,-95.87,-2.1
15:10:01.272,-4.51,-0.65,-96.09,-2.1
15:10:01.282,-4.51,-0.65,-96.09,-2.12
15:10:01.383,-4.49,-0.67,-96.29,-2.12
15:10:01.399,-4.49,-0.67,-96.29,-2.13
15:10:01.488,-4.56,-0.63,-96.4,-2.13
15:10:01.491,-4.56,-0.63,-96.4,-2.14
15:10:01.603,-4.53,-0.63,-96.61,-2.14
15:10:01.606,-4.53,-0.63,-96.61,-2.15
15:10:01.723,-4.38,-0.65,-96.93,-2.15
15:10:01.730,-4.38,-0.65,-96.93,-2.16
15:10:01.849,-4.55,-0.62,-96.96,-2.16
15:10:01.860,-4.55,-0.62,-96.96,-2.17
15:10:01.954,-4.51,-0.67,-97.18,-2.17
15:10:01.974,-4.51,-0.67,-97.18,-2.18
15:10:02.062,-4.51,-0.65,-97.35,-2.18
15:10:02.065,-4.51,-0.65,-97.35,-2.18
15:10:02.198,-4.56,-0.67,-97.49,-2.18
15:10:02.212,-4.56,-0.67,-97.49,-2.19
15:10:02.325,-4.56,-0.67,-97.49,-2.19
15:10:02.343,-4.56,-0.67,-97.49,-2.19
15:10:02.413,-4.56,-0.62,-97.86,-2.19
15:10:02.419,-4.56,-0.62,-97.86,-2.21
15:10:02.532,-4.49,-0.67,-98.1,-2.21
15:10:02.546,-4.49,-0.67,-98.1,-2.21
15:10:02.635,-4.57,-0.64,-98.21,-2.21
15:10:02.657,-4.57,-0.64,-98.21,-2.22
15:10:02.769,-4.52,-0.63,-98.43,-2.22
15:10:02.784,-4.52,-0.63,-98.43,-2.22
15:10:02.888,-4.53,-0.61,-98.61,-2.22
15:10:02.913,-4.53,-0.61,-98.61,-2.23
15:10:02.990,-4.47,-0.6,-98.85,-2.23
15:10:03.002,-4.47,-0.6,-98.85,-2.23
15:10:03.108,-4.47,-0.6,-98.85,-2.23
15:10:03.123,-4.47,-0.6,-98.85,-2.23
15:10:03.209,-4.41,-0.62,-99.26,-2.23
15:10:03.212,-4.41,-0.62,-99.26,-2.23
15:10:03.349,-4.53,-0.64,-99.33,-2.23
15:10:03.364,-4.53,-0.64,-99.33,-2.24
15:10:03.452,-4.41,-0.64,-99.62,-2.24
15:10:03.467,-4.41,-0.64,-99.62,-2.24
15:10:03.568,-4.47,-0.64,-99.75,-2.24
15:10:03.571,-4.47,-0.64,-99.75,-2.24
15:10:03.672,-4.43,-0.68,-99.97,-2.24
15:10:03.688,-4.43,-0.68,-99.97,-2.24
15:10:03.795,-4.43,-0.68,-99.97,-2.24
15:10:03.807,-4.43,-0.68,-99.97,-2.24
15:10:03.906,-4.45,-0.68,-100.31,-2.24
15:10:03.910,-4.45,-0.68,-100.31,-2.24
15:10:04.033,-4.53,-0.66,-100.42,-2.24
15:10:04.045,-4.53,-0.66,-100.42,-2.24
15:10:04.144,-4.55,-0.63,-100.58,-2.24
15:10:04.156,-4.55,-0.63,-100.58,-2.24
15:10:04.241,-4.55,-0.63,-100.58,-2.24
15:10:04.264,-4.55,-0.63,-100.58,-2.24
15:10:04.396,-4.62,-0.68,-100.88,-2.24
15:10:04.412,-4.62,-0.68,-100.88,-2.24
15:10:04.470,-4.43,-0.63,-101.23,-2.24
15:10:04.473,-4.43,-0.63,-101.23,-2.24
15:10:04.587,-4.43,-0.63,-101.23,-2.24
15:10:04.635,-4.43,-0.63,-101.23,-2.24
15:10:04.700,-4.43,-0.63,-101.23,-2.24
15:10:04.737,-4.43,-0.63,-101.23,-2.24
15:10:04.819,-4.43,-0.63,-101.23,-2.24
15:10:04.831,-4.43,-0.63,-101.23,-2.24
15:10:04.948,-4.43,-0.63,-101.23,-2.24
15:10:04.960,-4.43,-0.63,-101.23,-2.24
15:10:05.044,-4.43,-0.63,-101.23,-2.24
15:10:05.047,-4.43,-0.63,-101.23,-2.24
15:10:05.199,-4.43,-0.63,-101.23,-2.24
15:10:05.216,-4.43,-0.63,-101.23,-2.24
15:10:05.278,-4.43,-0.63,-101.23,-2.24
15:10:05.282,-4.43,-0.63,-101.23,-2.24
15:10:05.396,-4.43,-0.63,-101.23,-2.24
15:10:05.409,-4.43,-0.63,-101.23,-2.24
15:10:05.518,-4.43,-0.63,-101.23,-2.24
15:10:05.545,-4.43,-0.63,-101.23,-2.24
15:10:05.617,-4.43,-0.63,-101.23,-2.24
15:10:05.621,-4.43,-0.63,-101.23,-2.24
15:10:05.752,-4.43,-0.63,-101.23,-2.24
15:10:05.765,-4.43,-0.63,-101.23,-2.24
15:10:05.863,-4.43,-0.63,-101.23,-2.24
15:10:05.882,-4.43,-0.63,-101.23,-2.24
15:10:05.961,-4.43,-0.63,-101.23,-2.24
15:10:05.981,-4.43,-0.63,-101.23,-2.24
15:10:06.100,-4.43,-0.63,-101.23,-2.24
15:10:06.121,-4.43,-0.63,-101.23,-2.24
15:10:06.223,-4.43,-0.63,-101.23,-2.24
15:10:06.243,-4.43,-0.63,-101.23,-2.24
15:10:06.310,-4.43,-0.63,-101.23,-2.24
15:10:06.317,-4.43,-0.63,-101.23,-2.24
15:10:06.421,-4.43,-0.63,-101.23,-2.24
15:10:06.466,-4.43,-0.63,-101.23,-2.24
15:10:06.549,-4.43,-0.63,-101.23,-2.24
15:10:06.553,-4.43,-0.63,-101.23,-2.24
15:10:06.663,-4.43,-0.63,-101.23,-2.24
15:10:06.675,-4.43,-0.63,-101.23,-2.24
15:10:06.784,-4.43,-0.63,-101.23,-2.24
15:10:06.802,-4.43,-0.63,-101.23,-2.24
15:10:06.878,-4.55,-0.61,-104.75,-2.24
15:10:06.882,-4.55,-0.61,-104.75,-2.16
15:10:07.019,-4.55,-0.62,-104.94,-2.16
15:10:07.036,-4.55,-0.62,-104.94,-2.16
15:10:07.108,-4.55,-0.62,-104.94,-2.16
15:10:07.147,-4.55,-0.62,-104.94,-2.16
15:10:07.232,-4.49,-0.66,-105.36,-2.16
15:10:07.240,-4.49,-0.66,-105.36,-2.15
15:10:07.347,-4.49,-0.66,-105.36,-2.15
15:10:07.364,-4.49,-0.66,-105.36,-2.15
15:10:07.452,-4.47,-0.66,-105.73,-2.15
15:10:07.455,-4.47,-0.66,-105.73,-2.14
15:10:07.590,-4.5,-0.63,-105.89,-2.14
15:10:07.603,-4.5,-0.63,-105.89,-2.14
15:10:07.703,-4.5,-0.63,-105.89,-2.14
15:10:07.724,-4.5,-0.63,-105.89,-2.14
15:10:07.795,-4.5,-0.63,-105.89,-2.14
15:10:07.798,-4.5,-0.63,-105.89,-2.14
15:10:07.913,-4.5,-0.63,-105.89,-2.14
15:10:07.955,-4.5,-0.63,-105.89,-2.14
15:10:08.034,-4.55,-0.65,-106.57,-2.14
15:10:08.038,-4.55,-0.65,-106.57,-2.14
15:10:08.149,-4.55,-0.65,-106.57,-2.14
15:10:08.166,-4.55,-0.65,-106.57,-2.14
15:10:08.270,-4.55,-0.65,-106.57,-2.14
15:10:08.285,-4.55,-0.65,-106.57,-2.14
15:10:08.369,-4.51,-0.7,-107.15,-2.14
15:10:08.373,-4.51,-0.7,-107.15,-2.13
15:10:08.495,-4.51,-0.62,-107.33,-2.13
15:10:08.512,-4.51,-0.62,-107.33,-2.13
15:10:08.618,-4.48,-0.66,-107.54,-2.13
15:10:08.635,-4.48,-0.66,-107.54,-2.13
15:10:08.729,-4.45,-0.63,-107.75,-2.13
15:10:08.733,-4.45,-0.63,-107.75,-2.12
15:10:08.835,-4.4,-0.65,-107.97,-2.12
15:10:08.846,-4.4,-0.65,-107.97,-2.12
15:10:08.953,-4.4,-0.65,-107.97,-2.12
15:10:08.967,-4.4,-0.65,-107.97,-2.12
15:10:09.058,-4.61,-0.64,-108.15,-2.12
15:10:09.061,-4.61,-0.64,-108.15,-2.11
15:10:09.184,-4.37,-0.61,-108.55,-2.11
15:10:09.199,-4.37,-0.61,-108.55,-2.1
15:10:09.301,-4.46,-0.67,-108.65,-2.1
15:10:09.320,-4.46,-0.67,-108.65,-2.09
15:10:09.402,-4.43,-0.68,-108.86,-2.09
15:10:09.405,-4.43,-0.68,-108.86,-2.09
15:10:09.556,-4.5,-0.64,-108.97,-2.09
15:10:09.570,-4.5,-0.64,-108.97,-2.08
15:10:09.638,-4.5,-0.63,-109.15,-2.08
15:10:09.641,-4.5,-0.63,-109.15,-2.08
15:10:09.755,-4.5,-0.63,-109.15,-2.08
15:10:09.766,-4.5,-0.63,-109.15,-2.08
15:10:09.884,-4.61,-0.63,-109.42,-2.08
15:10:09.904,-4.61,-0.63,-109.42,-2.07
15:10:09.975,-4.48,-0.69,-109.71,-2.07
15:10:09.979,-4.48,-0.69,-109.71,-2.07
15:10:10.096,-4.47,-0.66,-109.9,-2.07
15:10:10.152,-4.47,-0.66,-109.9,-2.06
15:10:10.205,-4.47,-0.66,-109.9,-2.06
15:10:10.208,-4.47,-0.66,-109.9,-2.06
15:10:10.346,-4.47,-0.66,-109.9,-2.06
15:10:10.358,-4.47,-0.66,-109.9,-2.06
15:10:10.459,-4.53,-0.64,-110.39,-2.06
15:10:10.480,-4.53,-0.64,-110.39,-2.04
15:10:10.551,-4.5,-0.66,-110.6,-2.04
15:10:10.554,-4.5,-0.66,-110.6,-2.03
15:10:10.696,-4.53,-0.66,-110.76,-2.03
15:10:10.710,-4.53,-0.66,-110.76,-2.03
15:10:10.778,-4.53,-0.66,-110.76,-2.03
15:10:10.820,-4.53,-0.66,-110.76,-2.03
15:10:10.898,-4.54,-0.61,-111.1,-2.03
15:10:10.909,-4.54,-0.61,-111.1,-2.02
15:10:11.021,-4.5,-0.66,-111.33,-2.02
15:10:11.041,-4.5,-0.66,-111.33,-2.01
15:10:11.122,-4.49,-0.68,-111.51,-2.01
15:10:11.125,-4.49,-0.68,-111.51,-2.01
15:10:11.269,-4.49,-0.64,-111.7,-2.01
15:10:11.285,-4.49,-0.64,-111.7,-2.0
15:10:11.351,-4.49,-0.64,-111.7,-2.0
15:10:11.397,-4.49,-0.64,-111.7,-2.0
15:10:11.469,-4.42,-0.63,-112.12,-2.0
15:10:11.477,-4.42,-0.63,-112.12,-1.99
15:10:11.618,-4.47,-0.65,-112.25,-1.99
15:10:11.634,-4.47,-0.65,-112.25,-1.99
15:10:11.731,-4.47,-0.65,-112.25,-1.99
15:10:11.752,-4.47,-0.65,-112.25,-1.99
15:10:11.814,-4.47,-0.65,-112.25,-1.99
15:10:11.823,-4.47,-0.65,-112.25,-1.99
15:10:11.932,-4.48,-0.64,-112.79,-1.99
15:10:11.944,-4.48,-0.64,-112.79,-1.97
15:10:12.055,-4.49,-0.63,-112.96,-1.97
15:10:12.058,-4.49,-0.63,-112.96,-1.97
15:10:12.173,-4.49,-0.63,-112.96,-1.97
15:10:12.184,-4.49,-0.63,-112.96,-1.97
15:10:12.287,-4.44,-0.63,-113.37,-1.97
15:10:12.303,-4.44,-0.63,-113.37,-1.97
15:10:12.384,-4.44,-0.63,-113.37,-1.97
15:10:12.403,-4.44,-0.63,-113.37,-1.97
15:10:12.528,-4.45,-0.62,-113.72,-1.97
15:10:12.544,-4.45,-0.62,-113.72,-1.97
15:10:12.645,-4.52,-0.67,-113.84,-1.97
15:10:12.670,-4.52,-0.67,-113.84,-1.97
15:10:12.732,-4.52,-0.61,-114.02,-1.97
15:10:12.740,-4.52,-0.61,-114.02,-1.96
15:10:12.843,-4.52,-0.61,-114.02,-1.96
15:10:12.889,-4.52,-0.61,-114.02,-1.96
15:10:12.964,-4.52,-0.63,-114.38,-1.96
15:10:12.968,-4.52,-0.63,-114.38,-1.96
15:10:13.077,-4.52,-0.63,-114.38,-1.96
15:10:13.088,-4.52,-0.63,-114.38,-1.96
15:10:13.197,-4.52,-0.63,-114.38,-1.96
15:10:13.216,-4.52,-0.63,-114.38,-1.96
15:10:13.301,-4.36,-0.68,-115.07,-1.96
15:10:13.305,-4.36,-0.68,-115.07,-1.96
15:10:13.451,-4.58,-0.66,-115.05,-1.96
15:10:13.463,-4.58,-0.66,-115.05,-1.96
15:10:13.530,-4.53,-0.69,-115.27,-1.96
15:10:13.568,-4.53,-0.69,-115.27,-1.95
15:10:13.648,-4.56,-0.63,-115.42,-1.95
15:10:13.660,-4.56,-0.63,-115.42,-1.95
15:10:13.776,-4.56,-0.63,-115.42,-1.95
15:10:13.795,-4.56,-0.63,-115.42,-1.95
15:10:13.875,-4.47,-0.64,-115.87,-1.95
15:10:13.878,-4.47,-0.64,-115.87,-1.95
15:10:14.018,-4.59,-0.63,-115.93,-1.95
15:10:14.036,-4.59,-0.63,-115.93,-1.95
15:10:14.105,-4.59,-0.63,-115.93,-1.95
15:10:14.109,-4.59,-0.63,-115.93,-1.95
15:10:14.229,-4.52,-0.64,-116.36,-1.95
15:10:14.244,-4.52,-0.64,-116.36,-1.96
15:10:14.359,-4.51,-0.63,-116.56,-1.96
15:10:14.373,-4.51,-0.63,-116.56,-1.96
15:10:14.448,-4.51,-0.63,-116.56,-1.96
15:10:14.451,-4.51,-0.63,-116.56,-1.96
15:10:14.599,-4.48,-0.64,-116.94,-1.96
15:10:14.609,-4.48,-0.64,-116.94,-1.96
15:10:14.678,-4.44,-0.65,-117.17,-1.96
15:10:14.682,-4.44,-0.65,-117.17,-1.96
15:10:14.804,-4.42,-0.68,-117.37,-1.96
15:10:14.816,-4.42,-0.68,-117.37,-1.96
15:10:14.930,-4.54,-0.65,-117.43,-1.96
15:10:14.950,-4.54,-0.65,-117.43,-1.96
15:10:15.021,-4.54,-0.65,-117.43,-1.96
15:10:15.024,-4.54,-0.65,-117.43,-1.96
15:10:15.147,-4.51,-0.66,-117.82,-1.96
15:10:15.194,-4.51,-0.66,-117.82,-1.97
15:10:15.251,-4.49,-0.67,-118.03,-1.97
15:10:15.271,-4.49,-0.67,-118.03,-1.97
15:10:15.390,-4.48,-0.65,-118.22,-1.97
15:10:15.407,-4.48,-0.65,-118.22,-1.96
15:10:15.513,-4.53,-0.62,-118.35,-1.96
15:10:15.527,-4.53,-0.62,-118.35,-1.96
15:10:15.596,-4.53,-0.62,-118.35,-1.96
15:10:15.599,-4.53,-0.62,-118.35,-1.96
15:10:15.735,-4.47,-0.66,-118.58,-1.96
15:10:15.750,-4.47,-0.66,-118.58,-1.96
15:10:15.848,-4.47,-0.66,-118.58,-1.96
15:10:15.865,-4.47,-0.66,-118.58,-1.96
15:10:15.940,-4.47,-0.66,-118.58,-1.96
15:10:15.946,-4.47,-0.66,-118.58,-1.96
15:10:16.058,-4.47,-0.66,-118.58,-1.96
15:10:16.107,-4.47,-0.66,-118.58,-1.96
15:10:16.179,-4.47,-0.66,-118.58,-1.96
15:10:16.183,-4.47,-0.66,-118.58,-1.96
15:10:16.292,-4.47,-0.66,-118.58,-1.96
15:10:16.301,-4.47,-0.66,-118.58,-1.96
15:10:16.409,-4.47,-0.66,-118.58,-1.96
15:10:16.428,-4.47,-0.66,-118.58,-1.96
15:10:16.512,-4.47,-0.66,-118.58,-1.96
15:10:16.516,-4.47,-0.66,-118.58,-1.96
15:10:16.639,-4.47,-0.66,-118.58,-1.96
15:10:16.652,-4.47,-0.66,-118.58,-1.96
15:10:16.760,-4.47,-0.66,-118.58,-1.96
15:10:16.783,-4.47,-0.66,-118.58,-1.96
15:10:16.860,-4.47,-0.66,-118.58,-1.96
15:10:16.864,-4.47,-0.66,-118.58,-1.96
15:10:16.974,-4.47,-0.66,-118.58,-1.96
15:10:17.014,-4.47,-0.66,-118.58,-1.96
15:10:17.086,-4.47,-0.66,-118.58,-1.96
15:10:17.089,-4.47,-0.66,-118.58,-1.96
15:10:17.206,-4.47,-0.66,-118.58,-1.96
15:10:17.222,-4.47,-0.66,-118.58,-1.96
15:10:17.324,-4.47,-0.66,-118.58,-1.96
15:10:17.338,-4.47,-0.66,-118.58,-1.96
15:10:17.444,-4.47,-0.66,-118.58,-1.96
15:10:17.448,-4.47,-0.66,-118.58,-1.96
15:10:17.554,-4.47,-0.66,-118.58,-1.96
15:10:17.569,-4.47,-0.66,-118.58,-1.96
15:10:17.680,-4.47,-0.66,-118.58,-1.96
15:10:17.697,-4.47,-0.66,-118.58,-1.96
15:10:17.774,-4.47,-0.66,-118.58,-1.96
15:10:17.777,-4.47,-0.66,-118.58,-1.96
15:10:17.900,-4.47,-0.66,-118.58,-1.96
15:10:17.927,-4.47,-0.66,-118.58,-1.96
15:10:18.031,-4.44,-0.66,-122.21,-1.96
15:10:18.048,-4.44,-0.66,-122.21,-1.93
15:10:18.124,-4.45,-0.64,-122.39,-1.93
15:10:18.134,-4.45,-0.64,-122.39,-1.93
15:10:18.271,-4.59,-0.63,-122.44,-1.93
15:10:18.290,-4.59,-0.63,-122.44,-1.93
15:10:18.350,-4.59,-0.63,-122.44,-1.93
15:10:18.354,-4.59,-0.63,-122.44,-1.93
15:10:18.466,-4.59,-0.66,-122.8,-1.93
15:10:18.476,-4.59,-0.66,-122.8,-1.93
15:10:18.583,-4.42,-0.67,-123.15,-1.93
15:10:18.621,-4.42,-0.67,-123.15,-1.93
15:10:18.693,-4.47,-0.66,-123.27,-1.93
15:10:18.696,-4.47,-0.66,-123.27,-1.93
15:10:18.808,-4.47,-0.66,-123.27,-1.93
15:10:18.822,-4.47,-0.66,-123.27,-1.93
15:10:18.928,-4.55,-0.66,-123.56,-1.93
15:10:18.941,-4.55,-0.66,-123.56,-1.92
15:10:19.045,-4.55,-0.66,-123.56,-1.92
15:10:19.049,-4.55,-0.66,-123.56,-1.92
15:10:19.161,-4.51,-0.65,-123.96,-1.92
15:10:19.174,-4.51,-0.65,-123.96,-1.92
15:10:19.277,-4.51,-0.65,-123.96,-1.92
15:10:19.292,-4.51,-0.65,-123.96,-1.92
15:10:19.380,-4.55,-0.65,-124.29,-1.92
15:10:19.404,-4.55,-0.65,-124.29,-1.92
15:10:19.514,-4.55,-0.65,-124.29,-1.92
15:10:19.528,-4.55,-0.65,-124.29,-1.92
15:10:19.628,-4.45,-0.66,-124.74,-1.92
15:10:19.651,-4.45,-0.66,-124.74,-1.92
15:10:19.723,-4.52,-0.63,-124.85,-1.92
15:10:19.727,-4.52,-0.63,-124.85,-1.92
15:10:19.871,-4.48,-0.65,-125.06,-1.92
15:10:19.887,-4.48,-0.65,-125.06,-1.92
15:10:19.985,-4.52,-0.62,-125.21,-1.92
15:10:20.004,-4.52,-0.62,-125.21,-1.92
15:10:20.069,-4.52,-0.62,-125.21,-1.92
15:10:20.073,-4.52,-0.62,-125.21,-1.92
15:10:20.188,-4.47,-0.67,-125.61,-1.92
15:10:20.232,-4.47,-0.67,-125.61,-1.92
15:10:20.297,-4.42,-0.69,-125.84,-1.92
15:10:20.300,-4.42,-0.69,-125.84,-1.92
15:10:20.415,-4.42,-0.69,-125.84,-1.92
15:10:20.422,-4.42,-0.69,-125.84,-1.92
15:10:20.553,-4.48,-0.68,-126.15,-1.92
15:10:20.570,-4.48,-0.68,-126.15,-1.93
15:10:20.682,-4.59,-0.66,-126.23,-1.93
15:10:20.696,-4.59,-0.66,-126.23,-1.93
15:10:20.760,-4.46,-0.66,-126.53,-1.93
15:10:20.763,-4.46,-0.66,-126.53,-1.93
15:10:20.905,-4.46,-0.66,-126.53,-1.93
15:10:20.920,-4.46,-0.66,-126.53,-1.93
15:10:20.985,-4.49,-0.67,-126.85,-1.93
15:10:21.025,-4.49,-0.67,-126.85,-1.93
15:10:21.104,-4.41,-0.68,-127.12,-1.93
15:10:21.114,-4.41,-0.68,-127.12,-1.93
15:10:21.221,-4.49,-0.67,-127.23,-1.93
15:10:21.232,-4.49,-0.67,-127.23,-1.93
15:10:21.348,-4.49,-0.67,-127.23,-1.93
15:10:21.351,-4.49,-0.67,-127.23,-1.93
15:10:21.471,-4.49,-0.65,-127.59,-1.93
15:10:21.481,-4.49,-0.65,-127.59,-1.93
15:10:21.589,-4.49,-0.65,-127.59,-1.93
15:10:21.607,-4.49,-0.65,-127.59,-1.93
15:10:21.673,-4.54,-0.68,-127.91,-1.93
15:10:21.677,-4.54,-0.68,-127.91,-1.93
15:10:21.823,-4.46,-0.65,-128.16,-1.93
15:10:21.839,-4.46,-0.65,-128.16,-1.94
15:10:21.903,-4.43,-0.67,-128.36,-1.94
15:10:21.906,-4.43,-0.67,-128.36,-1.94
15:10:22.025,-4.62,-0.61,-128.37,-1.94
15:10:22.037,-4.62,-0.61,-128.37,-1.94
15:10:22.154,-4.62,-0.61,-128.37,-1.94
15:10:22.174,-4.62,-0.61,-128.37,-1.94
15:10:22.247,-4.62,-0.61,-128.37,-1.94
15:10:22.250,-4.62,-0.61,-128.37,-1.94
15:10:22.367,-4.57,-0.69,-128.96,-1.94
15:10:22.417,-4.57,-0.69,-128.96,-1.95
15:10:22.484,-4.48,-0.64,-129.22,-1.95
15:10:22.487,-4.48,-0.64,-129.22,-1.95
15:10:22.605,-4.48,-0.65,-129.4,-1.95
15:10:22.616,-4.48,-0.65,-129.4,-1.95
15:10:22.727,-4.48,-0.65,-129.4,-1.95
15:10:22.746,-4.48,-0.65,-129.4,-1.95
15:10:22.820,-4.54,-0.64,-129.7,-1.95
15:10:22.824,-4.54,-0.64,-129.7,-1.94
15:10:22.941,-4.42,-0.65,-129.99,-1.94
15:10:22.985,-4.42,-0.65,-129.99,-1.94
15:10:23.050,-4.42,-0.65,-129.99,-1.94
15:10:23.070,-4.42,-0.65,-129.99,-1.94
15:10:23.199,-4.53,-0.65,-130.26,-1.94
15:10:23.214,-4.53,-0.65,-130.26,-1.93
15:10:23.279,-4.53,-0.65,-130.26,-1.93
15:10:23.323,-4.53,-0.65,-130.26,-1.93
15:10:23.400,-4.58,-0.69,-130.57,-1.93
15:10:23.416,-4.58,-0.69,-130.57,-1.93
15:10:23.521,-4.58,-0.69,-130.57,-1.93
15:10:23.535,-4.58,-0.69,-130.57,-1.93
15:10:23.623,-4.45,-0.62,-131.06,-1.93
15:10:23.627,-4.45,-0.62,-131.06,-1.93
15:10:23.774,-4.42,-0.68,-131.26,-1.93
