Time,Roll_X(deg),Pitch_Y(deg),Yaw_Z(deg),Altitude(m)
14:58:10.440,-3.36,15.06,275.27,-0.19
14:58:10.545,-3.36,15.06,275.27,-0.19
14:58:10.554,-3.36,15.06,275.27,-0.19
14:58:10.649,-3.36,15.06,275.27,-0.19
14:58:10.660,-3.36,15.06,275.27,-0.19
14:58:10.770,-3.36,15.06,275.27,-0.19
14:58:10.778,-3.36,15.06,275.27,-0.19
14:58:10.886,-3.36,15.06,275.27,-0.19
14:58:10.896,-3.36,15.06,275.27,-0.19
14:58:10.979,-3.36,15.06,275.27,-0.19
14:58:11.017,-3.36,15.06,275.27,-0.19
14:58:11.093,-3.36,15.06,275.27,-0.19
14:58:11.097,-3.36,15.06,275.27,-0.19
14:58:11.208,-3.36,15.06,275.27,-0.19
14:58:11.211,-3.36,15.06,275.27,-0.19
14:58:11.323,-3.36,15.06,275.27,-0.19
14:58:11.326,-3.36,15.06,275.27,-0.19
14:58:11.438,-3.36,15.06,275.27,-0.19
14:58:11.440,-3.36,15.06,275.27,-0.19
14:58:11.552,4.06,18.12,278.74,-0.19
14:58:11.555,4.06,18.12,278.74,-0.21
14:58:11.667,3.55,15.31,278.23,-0.21
14:58:11.670,3.55,15.31,278.23,-0.21
14:58:11.782,3.55,15.31,278.23,-0.21
14:58:11.784,3.55,15.31,278.23,-0.21
14:58:11.896,3.55,15.31,278.23,-0.21
14:58:11.899,3.55,15.31,278.23,-0.21
14:58:12.011,3.55,15.31,278.23,-0.21
14:58:12.014,3.55,15.31,278.23,-0.21
14:58:12.127,10.11,0.29,264.78,-0.21
14:58:12.136,10.11,0.29,264.78,-0.21
14:58:12.245,13.51,-2.81,259.32,-0.21
14:58:12.249,13.51,-2.81,259.32,-0.22
14:58:12.355,13.51,-2.81,259.32,-0.22
14:58:12.358,13.51,-2.81,259.32,-0.22
14:58:12.470,29.97,-9.51,241.3,-0.22
14:58:12.473,29.97,-9.51,241.3,-0.22
14:58:12.584,29.97,-9.51,241.3,-0.22
14:58:12.587,29.97,-9.51,241.3,-0.22
14:58:12.702,66.34,-12.21,205.36,-0.22
14:58:12.706,66.34,-12.21,205.36,-0.22
14:58:12.815,66.34,-12.21,205.36,-0.22
14:58:12.819,66.34,-12.21,205.36,-0.22
14:58:12.931,66.34,-12.21,205.36,-0.22
14:58:12.935,66.34,-12.21,205.36,-0.22
14:58:13.049,105.6,-12.42,164.64,-0.22
14:58:13.053,105.6,-12.42,164.64,-0.22
14:58:13.159,104.5,-13.31,165.7,-0.22
14:58:13.166,104.5,-13.31,165.7,-0.22
14:58:13.273,99.4,-14.16,171.32,-0.22
14:58:13.277,99.4,-14.16,171.32,-0.22
14:58:13.388,99.4,-14.16,171.32,-0.22
14:58:13.392,99.4,-14.16,171.32,-0.22
14:58:13.503,78.36,-15.79,190.79,-0.22
14:58:13.510,78.36,-15.79,190.79,-0.23
14:58:13.620,78.36,-15.79,190.79,-0.23
14:58:13.627,78.36,-15.79,190.79,-0.23
14:58:13.733,78.36,-15.79,190.79,-0.23
14:58:13.739,78.36,-15.79,190.79,-0.23
14:58:13.853,78.36,-15.79,190.79,-0.23
14:58:13.860,78.36,-15.79,190.79,-0.23
14:58:13.970,78.36,-15.79,190.79,-0.23
14:58:13.979,78.36,-15.79,190.79,-0.23
14:58:14.091,-23.94,-14.81,-73.91,-0.23
14:58:14.101,-23.94,-14.81,-73.91,-0.23
14:58:14.210,-23.94,-14.81,-73.91,-0.23
14:58:14.221,-23.94,-14.81,-73.91,-0.23
14:58:14.327,-70.72,-10.94,-20.67,-0.23
14:58:14.334,-70.72,-10.94,-20.67,-0.23
14:58:14.420,-86.17,-8.06,-4.11,-0.23
14:58:14.445,-86.17,-8.06,-4.11,-0.23
14:58:14.536,-86.17,-8.06,-4.11,-0.23
14:58:14.561,-86.17,-8.06,-4.11,-0.23
14:58:14.653,-86.17,-8.06,-4.11,-0.23
14:58:14.677,-86.17,-8.06,-4.11,-0.23
14:58:14.765,-86.17,-8.06,-4.11,-0.23
14:58:14.789,-86.17,-8.06,-4.11,-0.23
14:58:14.897,-86.17,-8.06,-4.11,-0.23
14:58:14.907,-86.17,-8.06,-4.11,-0.23
14:58:14.998,8.22,-12.16,253.63,-0.23
14:58:15.023,8.22,-12.16,253.63,-0.24
14:58:15.114,8.22,-12.16,253.63,-0.24
14:58:15.122,8.22,-12.16,253.63,-0.24
14:58:15.232,8.22,-12.16,253.63,-0.24
14:58:15.243,8.22,-12.16,253.63,-0.24
14:58:15.355,8.22,-12.16,253.63,-0.24
14:58:15.363,8.22,-12.16,253.63,-0.24
14:58:15.484,8.22,-12.16,253.63,-0.24
14:58:15.493,8.22,-12.16,253.63,-0.24
14:58:15.566,8.22,-12.16,253.63,-0.24
14:58:15.602,8.22,-12.16,253.63,-0.24
14:58:15.705,8.22,-12.16,253.63,-0.24
14:58:15.715,8.22,-12.16,253.63,-0.24
14:58:15.796,8.22,-12.16,253.63,-0.24
14:58:15.799,8.22,-12.16,253.63,-0.24
14:58:15.910,8.22,-12.16,253.63,-0.24
14:58:15.913,8.22,-12.16,253.63,-0.24
14:58:16.025,8.22,-12.16,253.63,-0.24
14:58:16.028,8.22,-12.16,253.63,-0.24
14:58:16.140,8.22,-12.16,253.63,-0.24
14:58:16.142,8.22,-12.16,253.63,-0.24
14:58:16.254,8.22,-12.16,253.63,-0.24
14:58:16.258,8.22,-12.16,253.63,-0.24
14:58:16.369,8.22,-12.16,253.63,-0.24
14:58:16.372,8.22,-12.16,253.63,-0.24
14:58:16.484,8.22,-12.16,253.63,-0.24
14:58:16.486,8.22,-12.16,253.63,-0.24
14:58:16.598,8.22,-12.16,253.63,-0.24
14:58:16.601,8.22,-12.16,253.63,-0.24
14:58:16.713,8.22,-12.16,253.63,-0.24
14:58:16.716,8.22,-12.16,253.63,-0.24
14:58:16.828,8.22,-12.16,253.63,-0.24
14:58:16.830,8.22,-12.16,253.63,-0.24
14:58:16.943,8.22,-12.16,253.63,-0.24
14:58:16.945,8.22,-12.16,253.63,-0.24
14:58:17.057,8.22,-12.16,253.63,-0.24
14:58:17.061,8.22,-12.16,253.63,-0.24
14:58:17.172,8.22,-12.16,253.63,-0.24
14:58:17.175,8.22,-12.16,253.63,-0.24
14:58:17.287,8.22,-12.16,253.63,-0.24
14:58:17.289,8.22,-12.16,253.63,-0.24
14:58:17.401,8.22,-12.16,253.63,-0.24
14:58:17.404,8.22,-12.16,253.63,-0.24
14:58:17.516,8.22,-12.16,253.63,-0.24
14:58:17.519,8.22,-12.16,253.63,-0.24
14:58:17.631,-25.96,61.52,104.87,-0.24
14:58:17.633,-25.96,61.52,104.87,-0.35
14:58:17.745,-25.96,61.52,104.87,-0.35
14:58:17.748,-25.96,61.52,104.87,-0.35
14:58:17.860,-25.96,61.52,104.87,-0.35
14:58:17.863,-25.96,61.52,104.87,-0.35
14:58:17.975,-25.95,57.82,105.11,-0.35
14:58:17.977,-25.95,57.82,105.11,-0.35
14:58:18.089,-25.95,57.82,105.11,-0.35
14:58:18.092,-25.95,57.82,105.11,-0.35
14:58:18.204,-25.95,57.82,105.11,-0.35
14:58:18.207,-25.95,57.82,105.11,-0.35
14:58:18.319,-25.95,54.15,105.3,-0.35
14:58:18.322,-25.95,54.15,105.3,-0.35
14:58:18.433,-25.95,54.15,105.3,-0.35
14:58:18.437,-25.95,54.15,105.3,-0.35
14:58:18.548,-25.95,54.15,105.3,-0.35
14:58:18.551,-25.95,54.15,105.3,-0.35
14:58:18.663,-25.95,54.15,105.3,-0.35
14:58:18.665,-25.95,54.15,105.3,-0.35
14:58:18.777,-25.92,49.32,105.49,-0.35
14:58:18.781,-25.92,49.32,105.49,-0.37
14:58:18.892,-25.92,49.32,105.49,-0.37
14:58:18.895,-25.92,49.32,105.49,-0.37
14:58:19.007,-25.92,49.32,105.49,-0.37
14:58:19.009,-25.92,49.32,105.49,-0.37
14:58:19.121,-25.92,49.32,105.49,-0.37
14:58:19.124,-25.92,49.32,105.49,-0.37
14:58:19.236,-25.92,49.32,105.49,-0.37
14:58:19.239,-25.92,49.32,105.49,-0.37
14:58:19.350,-25.92,49.32,105.49,-0.37
14:58:19.353,-25.92,49.32,105.49,-0.37
14:58:19.465,-25.92,49.32,105.49,-0.37
14:58:19.504,-25.92,49.32,105.49,-0.37
14:58:19.609,-25.92,49.32,105.49,-0.37
14:58:19.620,-25.92,49.32,105.49,-0.37
14:58:19.718,-25.92,49.32,105.49,-0.37
14:58:19.728,-25.92,49.32,105.49,-0.37
14:58:19.809,-25.92,49.32,105.49,-0.37
14:58:19.812,-25.92,49.32,105.49,-0.37
14:58:19.936,-25.92,49.32,105.49,-0.37
14:58:19.946,-25.92,49.32,105.49,-0.37
